Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01510","Potatoes","2018","2018","t","381136.7","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01510","Potatoes","2018","2018","1000 USD","110426","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01510","Potatoes","2018","2018","t","2324442.01","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01510","Potatoes","2018","2018","1000 USD","643713","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01510","Potatoes","2019","2019","t","413590.8","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01510","Potatoes","2019","2019","1000 USD","156090","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01510","Potatoes","2019","2019","t","2323364.01","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01510","Potatoes","2019","2019","1000 USD","805469","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01510","Potatoes","2020","2020","t","327689.86","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01510","Potatoes","2020","2020","1000 USD","101113","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01510","Potatoes","2020","2020","t","2336371.23","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01510","Potatoes","2020","2020","1000 USD","681452","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01510","Potatoes","2021","2021","t","334919.75","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01510","Potatoes","2021","2021","1000 USD","115918","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01510","Potatoes","2021","2021","t","2401316.2","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01510","Potatoes","2021","2021","1000 USD","648070","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","01510","Potatoes","2022","2022","t","416053.71","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","01510","Potatoes","2022","2022","1000 USD","137606","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","01510","Potatoes","2022","2022","t","2875908.22","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","01510","Potatoes","2022","2022","1000 USD","840593","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1961","1961","t","10","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1961","1961","1000 USD","1","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1961","1961","t","13000","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1961","1961","1000 USD","650","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1962","1962","t","3200","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1962","1962","1000 USD","230","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1962","1962","t","1300","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1962","1962","1000 USD","100","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1963","1963","t","1500","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1963","1963","1000 USD","110","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1963","1963","t","9600","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1963","1963","1000 USD","790","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1964","1964","t","400","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1964","1964","1000 USD","30","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1964","1964","t","23300","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1964","1964","1000 USD","1770","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1965","1965","t","35","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1965","1965","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1965","1965","t","24900","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1965","1965","1000 USD","2050","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1966","1966","t","29","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1966","1966","1000 USD","5","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1966","1966","t","18902","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1966","1966","1000 USD","1648","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1967","1967","t","204","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1967","1967","1000 USD","18","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1967","1967","t","15959","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1967","1967","1000 USD","1462","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1968","1968","t","80","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1968","1968","1000 USD","13","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1968","1968","t","30300","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1968","1968","1000 USD","2825","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1969","1969","t","266","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1969","1969","1000 USD","37","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1969","1969","t","30895","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1969","1969","1000 USD","2851","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1970","1970","t","630","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1970","1970","1000 USD","97","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1970","1970","t","36777","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1970","1970","1000 USD","2740","A","Official figure",""
"TCL","Crops and livestock products","250","France","5610","Import Quantity","0116","Rye","1971","1971","t","12772","A","Official figure",""
"TCL","Crops and livestock products","250","France","5622","Import Value","0116","Rye","1971","1971","1000 USD","1326","A","Official figure",""
"TCL","Crops and livestock products","250","France","5910","Export Quantity","0116","Rye","1971","1971","t","26554","A","Official figure",""
"TCL","Crops and livestock products","250","France","5922","Export Value","0116","Rye","1971","1971","1000 USD","2017","A","Official figure",""
